2.14,15.1003030083286,-10.0619404442499,2.68735363082213
2.16,15.0991349147845,-10.061109428929,3.30936450181035
2.18,15.0981310344267,-10.060403077607,3.95674398327749
2.2,15.097066633734,-10.0599081102167,4.62140126756505
2.22,15.0959899042589,-10.0592010408929,5.29643231605259
2.24,15.0951419332204,-10.0587755183179,5.97563838020615
2.26,15.0943549711987,-10.0582916974973,6.65379294206846
2.28,15.0935355287783,-10.0578050123543,7.32630413573372
2.3,15.0927449152099,-10.05757931198,7.98948236646661
2.32,15.0920010779118,-10.0573221289347,8.64009605428367
2.34,15.0912039579233,-10.0570680285402,9.2755444538373
2.36,15.0905936669334,-10.0569198316883,9.89351541768338
2.38,15.0900435682414,-10.0565419782628,10.4923543408523
2.4,15.0893643932627,-10.0562701901613,11.0707227516696
2.42,15.0887301442705,-10.0558306727522,11.6275959048387
2.44,15.0881378659647,-10.0554393992302,12.162169270765
2.46,15.0874971751515,-10.0552865179226,12.6740327921584
2.48,15.0870455181102,-10.0548244639305,13.1628348682141
2.5,15.0865631059445,-10.0545331115412,13.6286485795388
2.52,15.0862110245513,-10.0543686397918,14.071595399839
2.54,15.0858488788448,-10.0541784872965,14.4919492975201
2.56,15.0855823120531,-10.053880243363,14.8899471213951
2.58,15.0852464575996,-10.0537197492097,15.2661171564651
2.6,15.0848703780193,-10.0535850252171,15.6209846362142
2.62,15.0843797031734,-10.0531713194905,15.9551914054718
2.64,15.0841672059799,-10.0529670989042,16.2692838022245
2.66,15.0837555792619,-10.0525322409594,16.5641738382215
2.68,15.0834525150629,-10.0522052094174,16.8405606286342
2.7,15.0830178725715,-10.0517996888725,17.0993343803765
2.72,15.0828150353014,-10.051694862388,17.3410227823998
2.74,15.0825911096696,-10.0514416864188,17.5666754320253
2.76,15.0823214235175,-10.0512006506656,17.776882410734
2.78,15.0819616956633,-10.0507263572196,17.9723812647622
2.8,15.0814477292492,-10.0504107569313,18.154026043741
2.82,15.0810698579371,-10.0501134610132,18.3225633216933
2.84,15.0806104098507,-10.0497320157218,18.478648989332
2.86,15.0803763316015,-10.0494927463615,18.6229341380094
2.88,15.080141436973,-10.0493071811334,18.7563326559857
2.9,15.0797326523181,-10.0489272464729,18.8793994700522
2.92,15.079419836116,-10.0486817136465,18.9927822673635
2.94,15.078938607457,-10.0484577488031,19.0969909771414
2.96,15.0786094998376,-10.048182837539,19.1928996892084
2.98,15.0783037517339,-10.0479864160956,19.2807804541782
3,15.0779895132846,-10.0476839462284,19.36124321168
3.02,15.0777582582571,-10.0474591322688,19.4348460781776
3.04,15.0774753337006,-10.0473425917148,19.5019366801317
3.06,15.0772786574159,-10.0470327091986,19.5630390222862
3.08,15.0768962880524,-10.0470642909106,19.6186984509857
3.1,15.07648595966,-10.0469865746592,19.6693223114879
3.12,15.0762799322541,-10.0468124366578,19.7151711510255
